# mode=sequential
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
185,9.7406,4.3076,5.0401
186,8.3097,3.5594,4.5354
187,8.6888,3.5304,4.4567
188,9.7115,4.3374,5.144
189,8.8896,3.6474,5.0254
190,9.1404,3.8735,5.0488
191,8.7435,3.587,4.9439
192,8.7778,3.8719,4.6913
193,9.0447,3.8908,4.8819
194,8.8384,3.5857,4.9641
195,8.906,3.7762,4.8966
196,9.0366,3.7955,5.0283
197,8.659,3.6314,4.8082
198,10.3028,5.0814,5.0027
199,8.9105,3.7109,4.9823
200,9.1785,3.8968,5.0389
201,8.8145,3.5675,4.9979
202,8.904,3.9513,4.7201
203,9.2228,3.965,5.0412
204,8.8458,3.6478,4.9846
205,9.2632,3.8042,5.074
206,8.7266,3.5283,4.985
207,9.0143,3.8683,4.8711
208,8.503,3.8471,4.4312
209,8.176,3.5253,4.4376
210,8.0579,3.4324,4.4208
211,8.3769,3.6141,4.4317
212,8.4912,3.7561,4.446
213,8.5685,3.5,4.5094
214,9.3445,4.2431,4.5113
215,9.7911,3.4598,5.4481
216,8.9755,3.739,4.4589
217,9.5714,4.1755,5.1701
218,8.956,3.967,4.7697
219,9.118,3.8951,4.988
220,8.6683,3.5362,4.8908
221,8.6289,3.7593,4.4529
222,9.1181,3.9058,4.5184
223,9.3724,4.2967,4.7364
224,9.2195,3.872,5.124
225,8.9498,3.6415,4.4403
226,10.1103,4.2239,5.1299
227,8.6442,3.4441,4.4355
228,8.4609,3.456,4.4166
229,8.5745,3.4494,4.4216
230,8.6536,3.4573,4.4359
231,9.883,4.1758,5.0778
232,9.3819,3.5709,5.1024
233,9.2894,4.093,4.4809
234,9.0267,3.8043,4.5269
235,9.1927,3.7675,4.7437
236,10.0354,4.3098,5.1062
237,9.1975,3.7354,4.8742
238,8.9,3.8324,4.7957
239,8.8322,3.6912,4.9229
240,8.85,3.9408,4.6708
241,8.9065,3.7801,4.8925
242,8.6488,3.5103,4.9233
243,8.8258,3.856,4.6322
244,8.0801,3.449,4.4217
245,8.1427,3.4579,4.4697
246,8.0438,3.4374,4.3993
247,8.1041,3.4403,4.4522
248,8.0861,3.4454,4.4291
249,8.0865,3.4636,4.41
250,8.1471,3.4985,4.4226
251,8.0925,3.4674,4.4138
252,8.1538,3.4935,4.4453
253,9.5573,4.0554,4.8926
254,9.0888,3.7978,4.9984
255,8.876,3.6432,4.9929
256,8.898,3.8864,4.7568
257,8.4688,3.4725,4.7435
258,8.4791,3.5728,4.685
259,8.1715,3.4411,4.4118
260,9.6912,4.1746,5.2028
261,8.2328,3.5106,4.5063
262,8.0873,3.4632,4.4134
263,8.1272,3.4759,4.4413
264,8.0632,3.444,4.4112
265,9.6567,4.2733,4.745
266,9.3052,3.9346,5.1495
267,8.6378,3.5716,4.8501
268,9.2403,3.9161,4.9503
269,8.721,3.6829,4.8048
270,8.8091,3.8589,4.6474
271,9.1176,3.8914,4.973
272,9.1572,3.5952,4.9942
273,10.5384,5.122,5.157
274,8.7466,3.5741,4.9529
275,8.9721,3.9321,4.6716
276,8.0907,3.4594,4.4199
277,8.1456,3.5106,4.4136
278,8.6669,3.4348,4.9789
279,8.1958,3.5639,4.4146
280,8.1804,3.4302,4.4008
281,9.3132,3.8457,5.0861
282,9.5187,3.9637,5.3256
283,8.8335,3.6426,4.9561
284,9.0247,3.8646,4.8698
285,8.781,3.6744,4.8849
286,8.9446,3.9271,4.761
287,8.953,3.8457,4.8879
288,8.5456,3.8549,4.4679
289,8.1393,3.446,4.4799
290,8.0905,3.4606,4.4145
291,8.1653,3.4299,4.5186
292,8.0802,3.4423,4.4043
293,8.6593,3.4685,4.9379
294,9.1704,3.9309,5.0192
295,8.7759,3.6434,4.9109
296,9.1778,3.8221,5.0866
297,8.3604,3.7231,4.4107
298,8.1543,3.4615,4.4744
299,8.0662,3.4534,4.3976
300,8.1455,3.4548,4.476
301,8.0598,3.4397,4.4117
302,8.1968,3.4505,4.466
303,8.0507,3.441,4.4
304,8.3428,3.4284,4.447
305,8.0637,3.4543,4.4018
306,8.117,3.4875,4.4163
307,8.0583,3.4435,4.4063
308,8.1261,3.5073,4.4053
309,8.0912,3.4313,4.4051
310,8.0742,3.4468,4.4115
311,8.2267,3.4758,4.5334
312,8.2853,3.4627,4.5785
313,8.5372,3.4724,4.801
314,8.5454,3.6281,4.6753
315,8.6408,3.5602,4.8474
316,8.4758,3.5106,4.743
317,8.5053,3.6365,4.5669
318,8.6135,3.5901,4.7944
319,8.5091,3.5211,4.7575
320,8.6593,3.67,4.7043
321,8.8447,3.585,4.9989
322,8.4059,3.4524,4.7376
323,8.0928,3.4706,4.4114
324,8.1705,3.4421,4.5199
325,8.0755,3.463,4.4
326,8.1342,3.444,4.4797
327,8.0829,3.4627,4.4077
328,8.1764,3.4578,4.5046
329,8.0556,3.4454,4.4022
330,8.1091,3.4521,4.4431
331,8.1228,3.4537,4.4031
332,8.1315,3.4948,4.4237
333,8.042,3.4407,4.3958
334,8.2919,3.456,4.5705
335,8.1263,3.4738,4.431
336,8.0622,3.4445,4.4089
337,8.1788,3.4473,4.519
338,8.0717,3.4537,4.4085
339,8.169,3.4538,4.4709
340,8.7533,3.7716,4.7428
341,8.9361,3.5155,5.026
342,8.1055,3.4876,4.4084
343,8.0999,3.4615,4.4256
344,8.0735,3.4345,4.4265
345,8.2909,3.5853,4.472
346,8.263,3.4846,4.4507
347,9.3198,3.7144,4.9668
348,9.4819,3.9479,4.9279
349,9.1724,3.6445,4.7689
350,8.6933,3.5386,4.4225
351,9.503,3.9702,4.8413
352,8.7976,3.7095,4.4657
353,8.5935,3.4425,4.5233
354,9.3912,3.9975,4.5453
355,8.6695,3.4914,4.4817
356,8.4847,3.4423,4.5037
357,9.3305,3.8534,4.9076
358,9.0893,3.6453,4.6795
359,9.2086,3.7394,5.0518
360,9.3459,3.6416,5.3227
361,9.326,3.7582,4.7089
362,9.119,3.546,4.9986
363,8.3117,3.534,4.488
364,8.5286,3.5858,4.497
365,8.9043,3.4766,4.483
366,9.0038,3.9732,4.7183
367,8.7507,3.6068,4.8162
368,9.1977,3.7651,5.132
369,8.813,3.7873,4.7812
370,8.5269,3.5201,4.7912
371,8.5493,3.6518,4.6768
372,8.5796,3.6114,4.7286
373,8.642,3.5457,4.8329
374,8.2172,3.5179,4.4789
