# mode=sequential
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
0,16.5546,5.929,8.8363
1,16.8505,6.3396,9.7366
2,16.8649,6.3787,8.8091
3,14.3994,5.1238,8.0327
4,14.3617,5.0941,7.7447
5,13.9385,4.9235,7.95
6,14.6298,4.9671,8.5504
7,13.8383,4.8472,7.8574
8,13.7737,5.0857,8.1136
9,16.0089,4.9865,9.5628
10,15.2863,5.0533,7.9685
11,13.0242,4.6565,6.8789
12,13.1502,4.5752,7.2805
13,14.357,4.9404,8.146
14,13.0685,4.759,7.2329
15,12.7731,4.5875,7.1395
16,12.9951,4.6828,7.3052
17,12.3332,4.3608,7.0692
18,10.4417,4.18,5.3421
19,10.4017,4.4503,5.0315
20,10.5202,4.0752,5.4878
21,10.2636,3.7559,5.7905
22,12.5114,3.6934,8.0194
23,13.4012,4.6247,7.7098
24,12.4873,5.1275,6.9335
25,12.7643,4.8966,7.2856
26,10.6206,4.536,5.6458
27,9.5657,4.1624,5.0714
28,9.1797,3.9008,4.983
29,9.1893,4.0303,4.8245
30,8.7595,3.7901,4.6708
31,9.0736,3.829,4.7637
32,10.1081,3.951,5.7936
33,10.5162,4.3048,5.7452
34,10.1976,4.0883,5.2586
35,10.1885,3.8933,5.4941
36,10.3029,3.587,4.7987
37,12.006,4.1889,6.7312
38,10.6387,4.2286,5.5212
39,12.1832,3.9184,7.1821
40,10.5996,4.5266,5.6948
41,10.7215,3.7954,6.4409
42,13.3109,4.5991,8.0341
43,12.4303,4.8439,6.9951
44,12.4874,4.5515,7.3979
45,12.9618,4.7839,7.5848
46,13.3703,4.7833,7.9851
47,14.0121,5.0469,7.8664
48,13.9937,5.2219,7.8363
49,12.9642,4.8283,7.6752
50,14.2023,4.9153,7.996
51,14.1016,4.8997,7.5839
52,17.2087,4.8009,10.186
53,15.8401,5.5423,8.8163
54,14.3431,4.9272,7.8765
55,13.8701,5.2131,7.5201
56,14.0108,5.2491,7.5443
57,13.8963,5.2547,7.5134
58,14.148,4.9653,7.7411
59,14.1282,4.881,7.8052
60,14.84,4.9954,7.6021
61,15.177,4.8876,8.8917
62,15.2656,5.5807,7.974
63,13.4025,5.0411,7.8412
64,13.3429,4.8515,7.9097
65,13.8019,5.1749,7.9993
66,14.0667,4.9443,7.2508
67,13.5056,4.9327,7.7772
68,13.6565,5.0021,7.8572
69,13.5731,5.0088,7.8458
70,13.5364,4.8129,8.1271
71,13.7276,4.9488,7.6229
72,14.5803,4.7277,7.9998
73,13.1197,4.8326,7.8395
74,13.3358,4.9518,7.6737
75,13.6717,4.8325,8.072
76,13.4091,4.8774,7.9259
77,13.9394,5.0452,7.7723
78,14.7318,5.1538,7.84
79,13.9166,4.9504,8.4164
80,14.6204,5.109,7.8949
81,14.3961,5.1637,7.903
82,14.0193,4.9213,8.1001
83,14.6374,5.2103,7.9505
84,14.0192,5.0169,7.7712
85,14.003,4.9411,7.9783
86,16.0106,4.927,9.4318
87,16.1417,5.0277,8.7945
88,14.9833,5.4745,8.0526
89,15.4377,5.049,8.0171
90,14.2768,4.8668,8.0416
91,14.3785,4.9075,7.6046
92,14.7798,5.0874,8.035
93,12.3241,4.8145,7.0264
94,12.6523,4.8067,7.3785
95,12.1424,4.5435,6.7924
96,12.4543,4.8555,6.7721
97,12.6536,4.408,6.8985
98,13.3956,5.0758,6.7839
99,12.7335,4.7544,6.9853
100,12.5793,4.2802,7.2118
101,14.0621,4.9057,7.8276
102,12.9477,4.9095,6.991
103,11.7193,4.4963,6.8267
104,13.293,4.8304,7.7388
105,12.712,4.838,7.3962
106,13.5875,4.8326,7.8456
107,13.0663,5.0171,7.4546
108,12.964,4.8469,7.6208
109,13.4096,4.6652,7.9626
110,13.1036,4.9752,7.6416
111,12.1287,4.7811,6.841
112,13.3299,4.7341,8.0795
113,13.4271,4.9663,7.9196
114,13.2743,4.9217,7.7783
115,13.4194,4.8992,8.0092
116,14.5685,5.2019,8.8172
117,14.6296,5.6882,8.094
118,15.0155,5.1077,8.5589
119,14.5377,5.6859,8.0529
120,13.5185,4.8782,7.7688
121,13.9806,5.2047,7.9469
122,13.2485,4.8195,7.9306
123,14.5118,4.8223,8.8852
124,13.4415,4.801,7.8947
125,13.9993,5.0767,8.2356
126,14.4744,5.0629,7.9727
127,13.5979,4.938,7.9238
128,14.1582,5.2128,8.4661
129,13.4172,4.9113,8.0174
130,13.4426,4.8084,7.9678
131,13.2367,5.0466,7.5817
132,13.8644,5.0095,7.9681
133,13.5297,5.2272,7.8351
134,13.285,4.7373,8.072
135,13.1962,4.8126,7.8684
136,12.9834,4.7823,7.6402
137,13.9669,4.94,7.6617
138,13.7966,5.0314,8.0572
139,13.9648,5.0019,7.8535
140,12.9927,4.8819,7.5421
141,12.775,4.8515,7.4122
142,13.0965,4.83,7.7275
143,14.0825,4.9799,8.1436
144,13.8194,5.0973,8.1549
145,13.8134,4.9083,8.0525
146,13.1466,4.7197,7.954
147,13.0789,4.8215,7.7286
148,13.471,4.9298,8.055
