# mode=sequential
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
185,8.2881,3.6091,4.4496
186,8.1707,3.5585,4.391
187,8.5912,3.8093,4.5074
188,8.3636,3.6134,4.5171
189,8.2582,3.5958,4.4403
190,8.26,3.5903,4.4523
191,8.1793,3.556,4.4062
192,8.2738,3.5532,4.5062
193,8.3215,3.5785,4.5178
194,8.2438,3.5914,4.4086
195,8.1559,3.5332,4.4137
196,8.2295,3.5824,4.4265
197,8.2494,3.6237,4.4002
198,8.218,3.6095,4.3837
199,8.4191,3.5361,4.5483
200,8.9744,4.0284,4.7114
201,8.6382,3.9051,4.4946
202,8.2851,3.5778,4.4558
203,8.2397,3.5673,4.4494
204,8.5581,3.5949,4.726
205,8.6381,3.8681,4.5325
206,8.2229,3.5565,4.4364
207,8.4544,3.7746,4.4481
208,8.1716,3.5515,4.4031
209,8.3507,3.7266,4.4
210,8.3492,3.6187,4.4251
211,8.2803,3.5799,4.4
212,8.4713,3.5416,4.6914
213,8.2596,3.6222,4.4144
214,8.3082,3.5981,4.4781
215,8.3286,3.5592,4.5212
216,8.5335,3.6306,4.6281
217,8.3041,3.6604,4.3679
218,8.2721,3.6318,4.425
219,8.2671,3.5691,4.4716
220,8.1788,3.589,4.363
221,8.4197,3.5872,4.5988
222,8.2949,3.535,4.5294
223,8.3146,3.5547,4.5397
224,8.4868,3.6729,4.4612
225,8.6196,3.6922,4.6773
226,8.6285,3.6222,4.5858
227,9.0245,3.974,4.7046
228,9.2126,3.6274,4.9112
229,9.0322,3.763,4.7086
230,9.1706,3.8045,4.9314
231,9.1016,3.9021,4.9124
232,9.0807,3.8783,4.9623
233,9.1413,3.8061,5.0703
234,8.8956,3.8062,4.8249
235,8.8948,3.873,4.7686
236,8.9277,3.8305,4.8644
237,9.1338,3.8688,4.8242
238,8.6075,3.6587,4.7144
239,8.4089,3.6147,4.4792
240,8.308,3.5979,4.4323
241,8.3274,3.5436,4.5583
242,8.4474,3.5406,4.6896
243,8.6694,3.6936,4.7442
244,8.5501,3.6617,4.6537
245,11.6565,4.9119,6.3894
246,9.5831,4.2981,5.0044
247,9.204,4.088,4.7937
248,11.6539,4.7599,6.6044
249,11.8092,4.7409,6.7294
250,11.63,4.6029,6.7497
251,9.4282,4.5565,4.6169
252,10.7089,3.5894,6.7389
253,11.16,4.0524,6.7055
254,9.147,4.3426,4.5599
255,8.4478,3.6351,4.5812
256,8.3202,3.6049,4.4961
257,11.2406,4.4583,6.4832
258,9.4577,4.676,4.5335
259,9.0385,3.7341,5.0531
260,8.6624,3.6879,4.7255
261,8.2571,3.6135,4.4183
262,8.566,3.5695,4.7087
263,8.3521,3.5836,4.5298
264,8.4085,3.5428,4.5674
265,8.2515,3.5555,4.4751
266,8.4944,3.6128,4.6366
267,8.9706,4.0872,4.643
268,8.4946,3.8302,4.4282
269,8.2769,3.5795,4.4658
270,8.2001,3.5485,4.4364
271,8.6413,3.5592,4.8641
272,8.2653,3.5737,4.476
273,8.3783,3.603,4.5395
274,8.2859,3.5587,4.5134
275,8.2997,3.6006,4.4808
276,8.4756,3.5799,4.6365
277,8.3663,3.5727,4.5241
278,8.3566,3.5456,4.5814
279,8.3053,3.5763,4.4847
280,8.3066,3.5532,4.5347
281,8.2804,3.5487,4.5196
282,8.4251,3.6498,4.5353
283,8.1802,3.5631,4.3995
284,8.196,3.5761,4.3974
285,8.1931,3.589,4.388
286,8.1561,3.5878,4.3531
287,8.3193,3.5575,4.4046
288,8.7186,4.0428,4.4446
289,8.3145,3.5776,4.5159
290,8.1454,3.5509,4.3839
291,8.4564,3.5478,4.6717
292,8.1418,3.5692,4.3571
293,8.2048,3.5719,4.3679
294,8.1516,3.534,4.3944
295,8.235,3.5859,4.4302
296,8.146,3.5617,4.3549
297,8.257,3.6277,4.4077
298,8.1758,3.5415,4.4183
299,8.1889,3.5741,4.3981
300,8.7112,3.5443,4.9402
301,8.2539,3.5997,4.435
302,8.2637,3.5672,4.4829
303,8.2558,3.5781,4.4036
304,8.2334,3.5699,4.4401
305,8.1613,3.5448,4.405
306,8.9937,3.563,5.204
307,8.2694,3.5656,4.3682
308,8.4641,3.561,4.6799
309,8.195,3.5451,4.4265
310,8.27,3.5557,4.4849
311,8.291,3.592,4.4803
312,8.1776,3.573,4.3844
313,8.6458,3.5453,4.8181
314,8.4698,3.6969,4.5369
315,8.599,3.61,4.7291
316,10.9747,4.096,6.4024
317,8.9626,3.9185,4.7807
318,8.4251,3.6196,4.4865
319,8.7668,3.5782,4.9477
