# mode=parallel
# characters=64
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
0,0.7793,0.2569,0.3273
1,0.8974,0.3183,0.3818
2,0.8754,0.2859,0.3236
3,0.9378,0.307,0.387
4,0.8541,0.3162,0.3272
5,0.8136,0.2961,0.3278
6,0.7646,0.2422,0.3312
7,0.8338,0.3089,0.3254
8,0.87,0.3572,0.3222
9,0.8182,0.3003,0.3217
10,0.8448,0.3084,0.3202
11,0.8958,0.3691,0.3229
12,0.8097,0.2989,0.3216
13,0.8853,0.3701,0.322
14,0.8798,0.3731,0.3196
15,0.8603,0.3566,0.3179
16,0.9561,0.3914,0.3493
17,0.7839,0.2639,0.3203
18,0.8192,0.3023,0.3268
19,0.7514,0.2422,0.3243
20,0.8687,0.3587,0.3182
21,0.8001,0.2959,0.3185
22,0.8014,0.2962,0.3184
23,0.7993,0.2959,0.3176
24,1.0222,0.5012,0.3209
25,0.9338,0.4144,0.3264
26,0.8186,0.3055,0.3247
27,0.8127,0.3082,0.3185
28,0.8187,0.3044,0.3208
29,0.8147,0.3024,0.3199
30,0.7944,0.2912,0.317
31,0.9266,0.3664,0.3217
32,0.8325,0.3132,0.3235
33,0.872,0.2507,0.3211
34,0.8938,0.3367,0.3261
35,0.8394,0.3089,0.3243
36,0.8235,0.3116,0.3189
37,0.9032,0.3836,0.3207
38,0.8845,0.375,0.32
39,0.9525,0.417,0.3272
40,0.7736,0.2457,0.3297
41,0.8179,0.3017,0.3242
42,0.8065,0.3016,0.3179
43,0.844,0.3375,0.3192
44,0.8991,0.3703,0.323
45,0.8628,0.3498,0.3225
46,0.8998,0.3034,0.3255
47,0.9218,0.3781,0.3299
48,0.9466,0.2991,0.3221
49,0.7668,0.2425,0.3252
50,0.803,0.294,0.3194
51,1.033,0.402,0.3848
52,0.8368,0.3108,0.3233
53,0.8135,0.3001,0.3244
54,1.188,0.5263,0.3857
55,0.9227,0.3927,0.3233
56,0.8974,0.3674,0.3257
57,0.8567,0.3469,0.3226
58,0.8072,0.2973,0.3221
59,0.8069,0.2985,0.3221
