# mode=parallel
# characters=64
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
0,0.82,0.2912,0.324
1,0.8092,0.2977,0.3193
2,0.747,0.2399,0.3218
3,0.819,0.3047,0.3218
4,0.8773,0.3578,0.3222
5,0.9937,0.3182,0.4139
6,1.2134,0.367,0.3959
7,0.996,0.3468,0.3316
8,0.817,0.2982,0.3268
9,0.8079,0.2594,0.3216
10,0.8245,0.3018,0.3223
11,0.8688,0.3162,0.3459
12,0.9747,0.4031,0.351
13,0.9619,0.3348,0.3263
14,0.8237,0.2942,0.3257
15,0.8465,0.3284,0.3212
16,0.8187,0.3027,0.3213
17,0.8718,0.3524,0.3202
18,0.966,0.302,0.382
19,1.1626,0.4485,0.4383
20,0.8049,0.2707,0.3255
21,0.8278,0.259,0.3225
22,1.0895,0.2948,0.4638
23,1.362,0.3202,0.7134
24,0.9418,0.2945,0.3254
25,1.141,0.3507,0.5232
26,0.9385,0.3873,0.3348
27,1.1101,0.3321,0.5152
28,0.8365,0.3005,0.3241
29,0.8907,0.3074,0.3579
30,0.9525,0.3488,0.3754
31,1.6616,0.4431,0.9034
32,1.0564,0.3037,0.5065
33,1.187,0.3306,0.5383
34,1.2236,0.3793,0.3897
35,1.4423,0.3198,0.5453
36,1.1542,0.3176,0.5752
37,1.2009,0.3995,0.5254
38,1.6163,0.3669,0.5345
39,1.2764,0.3039,0.576
40,1.0957,0.3077,0.5245
41,1.3537,0.3604,0.6173
42,1.1758,0.3369,0.57
43,1.4783,0.5907,0.6141
44,1.1184,0.3581,0.4686
45,0.9876,0.3516,0.3936
46,1.5282,0.3461,0.4622
47,1.2565,0.319,0.6419
48,1.0916,0.3653,0.3828
49,1.339,0.426,0.6349
50,1.3772,0.3308,0.5909
51,1.8018,0.337,0.5621
52,1.0862,0.3432,0.4944
53,1.3023,0.3402,0.4555
54,1.335,0.4171,0.5454
55,1.1014,0.3357,0.495
56,1.5161,0.3464,0.9189
57,1.2691,0.3759,0.5299
58,0.9799,0.3088,0.3343
59,1.2945,0.3643,0.5244
