# mode=parallel
# characters=64
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
0,0.7686,0.2554,0.3199
1,0.8043,0.2989,0.3176
2,0.8128,0.3073,0.3183
3,0.8205,0.2972,0.3311
4,0.8636,0.3586,0.3174
5,0.8685,0.325,0.3477
6,0.8155,0.3004,0.3199
7,0.7662,0.2389,0.3272
8,0.8026,0.2511,0.3219
9,0.8968,0.2951,0.3765
10,0.8926,0.3716,0.3203
11,0.8327,0.3224,0.3182
12,0.9157,0.2892,0.3821
13,0.9621,0.438,0.3179
14,0.9582,0.4218,0.3224
15,0.8069,0.2998,0.3201
16,0.8133,0.3094,0.3183
17,0.936,0.3092,0.381
18,0.8233,0.3047,0.3199
19,0.8118,0.3077,0.3179
20,0.9461,0.3121,0.4064
21,1.0635,0.4903,0.328
22,0.8346,0.3169,0.3242
23,0.8909,0.3838,0.3174
24,0.9547,0.3805,0.3185
25,0.893,0.3662,0.3201
26,0.8347,0.3181,0.3215
27,0.8587,0.2963,0.3629
28,0.9337,0.306,0.3797
29,0.9153,0.3014,0.3792
30,0.8913,0.3711,0.319
31,0.8411,0.2433,0.3752
32,0.884,0.3634,0.3199
33,0.8796,0.3695,0.3244
34,0.8644,0.2925,0.3268
35,0.9032,0.3076,0.3216
36,1.0285,0.3708,0.318
37,0.9246,0.3029,0.3822
38,0.8335,0.313,0.3185
39,0.8104,0.3003,0.3178
40,0.8035,0.2973,0.318
41,0.8518,0.2973,0.3618
42,0.9925,0.4384,0.3481
43,0.9614,0.4183,0.3233
44,0.9143,0.3916,0.3221
45,0.7383,0.2379,0.3173
46,0.8885,0.3788,0.3193
47,0.805,0.304,0.3172
48,0.8135,0.3116,0.3163
49,0.8208,0.2947,0.3255
50,0.8242,0.311,0.3179
51,0.9268,0.4214,0.3175
52,0.7546,0.2371,0.3176
53,0.8845,0.382,0.3172
54,0.801,0.2969,0.3189
55,0.8739,0.3663,0.3239
56,0.868,0.3646,0.3182
57,0.9181,0.399,0.3202
58,0.7615,0.2377,0.3171
59,0.9633,0.3612,0.375
