# mode=parallel
# characters=64
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
0,0.8391,0.3139,0.329
1,0.829,0.3166,0.3218
2,0.9529,0.33,0.3829
3,1.1447,0.5597,0.3409
4,0.7739,0.2462,0.3238
5,1.2178,0.244,0.3252
6,0.8362,0.2998,0.3276
7,0.8472,0.3281,0.3241
8,0.9409,0.3905,0.3298
9,0.8353,0.3023,0.3236
10,0.857,0.2424,0.3876
11,0.8668,0.302,0.3291
12,0.837,0.3072,0.3243
13,0.8149,0.3032,0.3207
14,0.804,0.2954,0.3203
15,0.8089,0.2993,0.3214
16,0.7506,0.241,0.3254
17,0.8162,0.3027,0.3224
18,0.8383,0.3164,0.3216
19,0.8839,0.3614,0.3246
20,0.7834,0.269,0.3211
21,0.7635,0.2545,0.3207
22,0.7506,0.2429,0.3209
23,0.8667,0.3602,0.321
24,1.1191,0.4024,0.4353
25,1.0236,0.3322,0.4265
26,0.9347,0.3037,0.388
27,0.9918,0.2606,0.3344
28,0.8436,0.3033,0.3342
29,0.9977,0.3454,0.3934
30,0.9104,0.355,0.3296
31,1.0037,0.3126,0.4143
32,1.1282,0.499,0.3346
33,1.0036,0.3509,0.4454
34,0.954,0.318,0.3863
35,0.9541,0.3233,0.3847
36,0.9612,0.345,0.3834
37,0.878,0.3611,0.3245
38,0.8999,0.3275,0.3247
39,0.9176,0.3114,0.3983
40,0.8122,0.2682,0.3266
41,0.9274,0.2881,0.3715
42,0.8548,0.3071,0.331
43,0.8523,0.3257,0.3307
44,0.8303,0.309,0.3287
45,0.8217,0.2962,0.3312
46,1.0189,0.3154,0.4917
47,0.9102,0.3118,0.3314
48,0.971,0.3485,0.3863
49,0.9331,0.3741,0.3479
50,0.8438,0.2947,0.3415
51,0.9477,0.3084,0.3933
52,0.9124,0.3148,0.3866
53,1.0684,0.4515,0.3844
54,0.7838,0.2514,0.3324
55,1.0201,0.345,0.3929
56,0.9271,0.3851,0.326
57,0.7716,0.2505,0.3252
58,0.892,0.3653,0.3323
59,0.9324,0.4062,0.3275
