# mode=parallel
# characters=64
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
0,0.7952,0.2601,0.329
1,0.8317,0.3147,0.3251
2,0.8543,0.3349,0.3285
3,0.8252,0.3054,0.328
4,0.8473,0.3391,0.3191
5,0.8551,0.3009,0.3213
6,0.853,0.3214,0.322
7,0.9641,0.2925,0.3555
8,0.8542,0.2861,0.3261
9,0.9298,0.2994,0.3872
10,0.8998,0.3001,0.3858
11,0.8393,0.2977,0.3304
12,0.8641,0.3121,0.3457
13,0.9421,0.2753,0.4469
14,0.7745,0.243,0.3295
15,0.8098,0.2756,0.3277
16,0.7683,0.2469,0.3273
17,0.7937,0.2432,0.351
18,0.8537,0.3052,0.3339
19,0.8175,0.2966,0.3211
20,0.8684,0.3008,0.3215
21,1.0119,0.318,0.3891
22,1.0557,0.3345,0.3952
23,0.9571,0.3314,0.3269
24,0.8298,0.2597,0.3295
25,0.8322,0.3094,0.3245
26,1.0376,0.2455,0.3221
27,1.1109,0.3141,0.4451
28,0.8926,0.298,0.3267
29,0.9859,0.3278,0.4368
30,0.9438,0.3148,0.3931
31,0.8342,0.3032,0.3256
32,0.7655,0.2434,0.3272
33,0.7646,0.2459,0.3293
34,1.1401,0.3001,0.4818
35,0.9572,0.3788,0.3392
36,1.1,0.4135,0.4712
37,0.7843,0.2578,0.3251
38,0.7799,0.2521,0.3224
39,1.2207,0.3699,0.3636
40,0.959,0.3376,0.4011
41,1.0738,0.359,0.3688
42,0.803,0.2703,0.3255
43,1.037,0.3399,0.4396
44,1.1584,0.3666,0.5393
45,0.8864,0.3252,0.3519
46,1.0032,0.329,0.3803
47,0.9975,0.3459,0.383
48,1.2852,0.3388,0.5509
49,1.1986,0.3399,0.5961
50,1.0581,0.3523,0.4629
51,1.2957,0.3442,0.6351
52,1.27,0.4004,0.5654
53,1.1765,0.3502,0.5617
54,1.2225,0.3461,0.5792
55,1.1848,0.4116,0.3455
56,1.416,0.377,0.5107
57,1.2389,0.3338,0.6216
58,1.2086,0.3364,0.6032
59,1.2819,0.3524,0.6263
