# mode=parallel
# characters=64
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
0,0.8212,0.3029,0.3211
1,1.1717,0.3158,0.3885
2,0.9257,0.3082,0.3223
3,1.1903,0.2564,0.3492
4,0.8204,0.2429,0.3268
5,0.8183,0.3004,0.3225
6,1.3014,0.3945,0.3317
7,1.2145,0.2929,0.3257
8,0.9414,0.3426,0.3253
9,1.2046,0.3233,0.5605
10,1.1641,0.3324,0.5718
11,0.9428,0.3252,0.3442
12,0.962,0.3097,0.3425
13,1.1593,0.297,0.3394
14,0.9386,0.2995,0.3282
15,0.8715,0.3028,0.3242
16,0.9138,0.2508,0.3225
17,0.8575,0.2946,0.3236
18,0.8935,0.3355,0.3207
19,1.2588,0.2994,0.3902
20,0.9104,0.2974,0.3245
21,1.2595,0.3538,0.3931
22,0.9138,0.3443,0.3271
23,0.9776,0.3083,0.3237
24,1.0279,0.3255,0.3398
25,0.9064,0.3862,0.3216
26,1.0034,0.3172,0.3374
27,1.1161,0.3948,0.3403
28,0.8222,0.285,0.3309
29,0.9098,0.3082,0.3215
30,1.0671,0.2966,0.3363
31,1.0217,0.2545,0.3628
32,1.0512,0.2585,0.341
33,1.3165,0.307,0.3957
34,0.9519,0.2365,0.3267
35,1.3652,0.3751,0.351
36,1.1228,0.4266,0.3868
37,1.1737,0.3689,0.329
38,1.1892,0.2947,0.3255
39,1.1247,0.299,0.3283
40,1.3848,0.364,0.3896
41,1.0541,0.4027,0.3478
42,1.0027,0.3868,0.3237
43,1.1985,0.2997,0.3949
44,1.2053,0.255,0.3586
45,1.0652,0.245,0.3238
46,1.3194,0.3855,0.3253
47,1.075,0.2813,0.327
48,0.966,0.2504,0.329
49,1.0131,0.247,0.3369
50,1.3454,0.2442,0.3278
51,1.0788,0.2419,0.3328
52,1.0646,0.2996,0.3292
53,1.071,0.2377,0.3241
54,1.0117,0.2957,0.3452
55,1.1185,0.3168,0.359
56,1.7601,0.3241,0.3375
57,1.0596,0.3189,0.326
58,1.0305,0.326,0.3231
59,1.0265,0.2943,0.355
