# mode=parallel
# characters=64
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
0,1.343,0.3171,0.3929
1,1.2425,0.5295,0.4273
2,1.0838,0.3005,0.335
3,1.0139,0.2442,0.327
4,1.249,0.4044,0.3316
5,0.9132,0.3268,0.3334
6,0.9776,0.2489,0.3277
7,1.0762,0.3142,0.3316
8,1.1471,0.4538,0.3411
9,1.4815,0.2663,0.4189
10,1.059,0.2579,0.363
11,1.0673,0.2865,0.3505
12,1.2297,0.4454,0.5169
13,1.6283,0.3408,0.4644
14,0.9024,0.2369,0.3213
15,1.0351,0.3407,0.3271
16,1.2427,0.4291,0.5117
17,1.0081,0.4149,0.3681
18,1.1105,0.4491,0.3423
19,1.6299,0.3212,0.3286
20,0.9586,0.2757,0.3221
21,1.0512,0.3675,0.3239
22,1.0473,0.2935,0.3277
23,1.2335,0.2942,0.3818
24,1.1761,0.3113,0.3868
25,0.9528,0.3409,0.3304
26,0.851,0.2872,0.3386
27,0.9785,0.3072,0.3494
28,1.0092,0.3166,0.3255
29,1.2082,0.4615,0.3328
30,1.3074,0.3461,0.3255
31,0.8312,0.2509,0.3227
32,1.1382,0.3696,0.3265
33,0.8396,0.3033,0.3392
34,1.3337,0.3132,0.3937
35,0.8325,0.2998,0.3224
36,1.5903,0.2872,0.5089
37,0.9438,0.3294,0.3245
38,1.027,0.3925,0.3235
39,1.0331,0.3847,0.3243
40,0.9588,0.2952,0.3219
41,1.0936,0.3225,0.3245
42,0.8586,0.3007,0.3494
43,1.1484,0.3572,0.4511
44,1.0132,0.2441,0.3909
45,0.9487,0.3254,0.33
46,0.9322,0.2921,0.3522
47,1.0083,0.3135,0.3283
48,1.2086,0.4503,0.3984
49,0.8805,0.3426,0.3308
50,0.8749,0.2652,0.3218
51,0.9964,0.2929,0.3384
52,0.9474,0.2504,0.3244
53,0.8107,0.2382,0.321
54,0.8964,0.3213,0.3203
55,1.3284,0.4116,0.341
56,1.0836,0.3619,0.3498
57,0.9952,0.3154,0.3239
58,0.9409,0.3281,0.3236
59,0.9509,0.307,0.319
