# mode=parallel
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
141,5.894,0.6592,4.9662
142,5.6708,0.649,4.5828
143,5.5817,0.6936,4.6264
144,5.8277,0.6326,4.9656
145,6.2891,0.6601,5.3071
146,5.3166,0.6284,4.4685
147,5.4545,0.7034,4.5351
148,5.3638,0.6799,4.468
149,5.4244,0.7547,4.4569
150,5.5253,0.526,4.7612
151,5.2228,0.5145,4.4991
152,5.2065,0.5223,4.4534
153,5.9741,0.498,5.2184
154,5.173,0.4883,4.4521
155,6.1212,0.8331,4.9866
156,6.1232,0.7857,4.8057
157,5.7164,0.6465,4.831
158,5.2522,0.5308,4.509
159,6.0108,0.5695,5.188
160,5.8295,0.5915,5.0201
161,5.6546,0.7079,4.7008
162,5.1487,0.5006,4.4331
163,5.6476,0.7506,4.6343
164,5.5321,0.7801,4.5302
165,5.1973,0.5272,4.459
166,5.2128,0.5231,4.4842
167,5.2168,0.4783,4.5293
168,5.3998,0.668,4.5143
169,5.9442,0.7518,4.938
170,5.8144,0.7883,4.7835
171,5.509,0.6993,4.5799
172,5.6663,0.7332,4.69
173,5.4657,0.7482,4.5076
174,5.9667,0.6866,5.0382
175,6.1602,0.6764,5.2424
176,5.5134,0.6548,4.6306
177,5.4117,0.6685,4.5267
178,5.6097,0.865,4.5233
179,5.7339,0.7695,4.7442
180,5.3407,0.714,4.4194
181,5.6536,0.6998,4.7174
182,5.3538,0.6528,4.4899
183,5.4059,0.6907,4.4978
184,5.2965,0.6697,4.4134
185,5.9708,0.7483,4.9378
186,5.4959,0.7698,4.5004
187,6.143,0.6481,5.0191
188,5.8313,0.6626,4.9488
189,5.6674,0.515,4.8992
190,5.9267,0.6459,5.0557
191,5.7935,0.772,4.7873
192,5.4051,0.707,4.4578
193,5.5977,0.6782,4.5226
194,6.1524,0.7028,4.9286
195,5.7981,0.7577,4.6952
196,6.3783,0.6655,5.1586
197,6.1122,0.6466,5.2204
198,5.6182,0.6115,4.7693
199,6.2657,0.7195,5.3267
200,5.8198,0.6802,4.9045
201,6.0406,0.6864,5.1334
202,5.3878,0.6526,4.5149
203,5.9999,0.7624,5.0145
204,5.3765,0.6844,4.4757
205,6.2396,0.7337,4.993
206,5.427,0.715,4.4936
207,5.8978,0.7137,4.8496
208,6.1085,0.6794,4.896
209,5.5888,0.6756,4.6561
210,6.3956,0.686,5.4402
211,6.4597,0.6853,5.195
212,6.0302,0.7423,5.0267
213,6.4578,0.7157,5.4993
214,6.6632,0.6722,5.5882
215,5.6831,0.706,4.7445
216,5.3425,0.6296,4.4977
217,5.2221,0.4775,4.4892
218,5.4235,0.7166,4.4353
219,7.8916,0.7722,6.67
220,5.2907,0.6383,4.4323
221,5.4034,0.7419,4.4507
222,5.4784,0.5079,4.727
223,5.3989,0.704,4.4845
224,5.9969,0.5233,5.2564
225,5.5337,0.5122,4.7458
226,5.8562,0.5175,5.098
227,6.3714,0.4445,5.6488
228,5.9668,0.4846,5.2597
229,5.6316,0.4873,4.9029
230,6.0307,0.7521,5.0319
231,5.8239,0.7599,4.7681
232,5.9061,0.7535,4.9112
233,5.7095,0.5916,4.8712
234,5.392,0.6971,4.479
235,5.3977,0.7275,4.4634
236,5.6065,0.6945,4.665
237,5.8857,0.699,4.9288
238,5.3812,0.6414,4.4994
239,5.7356,0.7839,4.6768
240,5.3986,0.7091,4.4706
241,5.1666,0.5183,4.4377
242,6.3119,0.5118,5.5539
243,5.9846,0.6864,5.0716
244,6.1897,0.6537,5.2933
245,5.9782,0.6586,5.0934
246,6.0756,0.667,5.1553
247,5.7653,0.6938,4.7366
248,6.1782,0.7466,5.1848
249,5.9923,0.6569,4.9496
250,5.7712,0.7054,4.8286
251,5.4373,0.6576,4.5456
252,5.8516,0.5053,5.1311
253,5.3805,0.5348,4.6116
254,5.4285,0.5301,4.4295
255,6.312,0.6904,5.3565
256,5.621,0.4775,4.9167
257,5.734,0.482,4.9954
258,5.4194,0.7553,4.4463
259,6.1724,0.6454,5.2866
260,6.1143,0.7077,4.9365
261,5.6387,0.4958,4.9265
262,6.0199,0.5147,5.2589
263,5.2535,0.522,4.5141
264,5.1467,0.5072,4.4295
265,5.4384,0.7434,4.4845
266,5.7309,0.7056,4.797
267,5.5043,0.7119,4.5516
268,5.4712,0.5292,4.7254
269,5.1676,0.5098,4.4428
270,5.1708,0.5104,4.4359
271,5.3438,0.5222,4.6135
272,5.3693,0.7021,4.4539
273,5.9412,0.621,5.0745
274,5.2064,0.4962,4.4976
275,5.1714,0.5178,4.4475
276,5.8898,0.6813,4.9421
277,5.9562,0.7646,4.9191
278,5.3324,0.6344,4.4752
279,5.7679,0.5636,4.9568
280,5.7218,0.7764,4.7036
281,5.4661,0.5127,4.7138
282,5.9412,0.7728,4.9384
283,6.0045,0.63,5.1296
284,5.6784,0.5267,4.8741
285,5.9892,0.5647,5.1661
286,5.2901,0.5278,4.5245
287,5.1479,0.4974,4.4343
288,5.6473,0.7725,4.6149
289,5.2331,0.5201,4.5041
290,5.3066,0.5302,4.5629
291,6.2224,0.6021,5.3624
292,5.1753,0.4976,4.4622
293,5.2572,0.5139,4.525
294,5.1696,0.5279,4.4355
295,5.9429,0.6601,5.0425
296,5.8066,0.5181,5.0685
297,5.7602,0.5031,4.9749
298,5.9806,0.5167,5.2354
299,5.9045,0.4529,5.2161
300,5.2605,0.5314,4.4772
301,6.5064,0.479,5.7882
302,5.7762,0.4901,4.9368
303,5.8375,0.5996,5.012
304,5.6751,0.721,4.6433
305,5.9664,0.8765,4.8526
306,5.6521,0.4937,4.9394
307,5.195,0.5288,4.4594
308,5.1242,0.5109,4.4115
309,6.1564,0.5138,5.4308
310,5.7118,0.4819,5.0033
311,5.9669,0.4848,5.198
312,5.5255,0.7096,4.5395
313,5.5059,0.6769,4.5925
314,5.2252,0.484,4.5107
315,5.1581,0.5205,4.4216
316,5.8305,0.5263,5.0468
317,5.9735,0.5085,5.1509
318,5.2734,0.5214,4.5172
319,5.8293,0.6208,4.8521
320,5.9433,0.7733,4.8388
321,5.7057,0.5876,4.8659
322,5.8936,0.6323,5.0176
323,6.1804,0.5254,5.4364
324,6.0756,0.5203,5.2933
325,6.1636,0.5287,5.4056
326,6.1163,0.5164,5.3467
327,6.3077,0.5213,5.5202
328,5.8842,0.4747,5.1854
329,5.998,0.526,5.2511
330,5.9879,0.5137,5.2562
331,6.2015,0.5207,5.421
332,7.1442,0.5653,6.3278
333,6.3825,0.544,5.5422
334,6.2668,0.6493,5.3941
335,7.2466,0.6648,6.3594
336,6.3309,0.5341,5.5414
337,6.4246,0.5248,5.6731
338,6.2016,0.5091,5.4625
339,5.8785,0.4638,5.0257
340,5.6605,0.501,4.9154
341,5.5004,0.4853,4.7162
342,6.4014,0.8238,5.1972
343,5.8718,0.7994,4.7945
344,5.9687,0.6028,5.1293
345,5.9434,0.6148,5.0917
346,5.9071,0.4948,5.1949
347,6.178,0.5093,5.4143
348,5.7142,0.7431,4.7193
349,5.8348,0.5309,5.0558
350,6.4733,0.5151,5.6884
351,6.6076,0.5365,5.8043
352,6.5723,0.5308,5.7767
353,6.0126,0.5089,5.2811
354,5.8226,0.5172,5.0828
355,6.2206,0.4781,5.4806
356,6.521,0.5474,5.7172
357,6.3969,0.456,5.5652
358,6.2399,0.635,5.2609
359,6.3467,0.5284,5.528
