# mode=sequential
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
0,8.4948,3.596,4.6781
1,8.4182,3.6356,4.565
2,8.527,3.6006,4.6927
3,9.2105,3.5391,5.4535
4,8.1108,3.4346,4.4702
5,8.1955,3.4805,4.49
6,8.1328,3.4542,4.4711
7,8.1077,3.4719,4.4238
8,8.0716,3.4699,4.3992
9,8.1639,3.4653,4.4853
10,8.1528,3.4418,4.4945
11,8.1233,3.4639,4.4483
12,8.0504,3.4397,4.4104
13,8.1153,3.4869,4.4142
14,8.1343,3.454,4.469
15,8.1048,3.4675,4.4306
16,8.1001,3.4448,4.4468
17,8.0614,3.4506,4.4078
18,8.0848,3.4339,4.4443
19,8.1179,3.4999,4.4099
20,8.5643,3.4526,4.9089
21,8.2614,3.5455,4.505
22,8.5194,3.4474,4.8642
23,8.1958,3.5086,4.4786
24,9.4112,4.1928,4.9851
25,8.825,3.8506,4.7222
26,9.1838,3.8917,4.9898
27,9.8035,3.6584,5.9228
28,8.1027,3.4621,4.4248
29,8.1531,3.4593,4.4866
30,8.0489,3.4365,4.4105
31,8.2122,3.4412,4.5632
32,8.2422,3.4623,4.5398
33,9.1037,3.4321,5.4578
34,8.6501,3.774,4.6616
35,10.2191,4.51,5.3938
36,9.9657,3.8594,5.7301
37,9.271,4.2789,4.7058
38,9.0531,3.5616,5.1637
39,9.4666,3.9912,5.2201
40,9.2109,4.248,4.7061
41,8.7448,3.5584,4.9012
42,9.1431,3.7408,5.1406
43,9.02,4.0942,4.6766
44,8.3068,3.5105,4.53
45,9.554,3.7615,5.5273
46,9.4177,4.4411,4.6538
47,10.1499,4.1186,5.7356
48,9.9213,3.9761,5.6248
49,9.407,3.7905,5.3535
50,11.8311,4.696,6.7692
51,8.9787,3.8309,4.7074
52,8.8817,3.9103,4.6318
53,9.288,3.5951,5.2338
54,8.3513,3.5665,4.5431
55,8.9098,3.5183,5.0085
56,9.313,3.7879,5.2906
57,8.6048,3.6586,4.6946
58,8.86,3.6473,4.9788
59,8.7312,3.6223,4.8282
60,9.0476,3.9856,4.8366
61,8.7565,3.5451,4.9902
62,8.7963,3.5105,5.0651
63,9.2663,3.8762,5.1299
64,10.7653,3.9585,6.4845
65,8.8074,3.6235,4.9632
66,8.9779,3.7707,4.9859
67,8.386,3.5444,4.559
68,9.1078,3.5022,5.3886
69,9.0429,4.0919,4.7272
70,9.104,4.1758,4.6736
71,8.2152,3.5266,4.4679
72,8.474,3.505,4.6786
73,9.0344,3.8309,4.972
74,8.3212,3.5029,4.584
75,8.3529,3.4823,4.5949
76,8.1885,3.4825,4.4887
77,8.578,3.5278,4.7237
78,9.1567,4.1056,4.811
79,9.4149,4.134,5.0504
80,9.4962,4.0294,4.9918
81,9.8587,4.1445,5.4564
82,9.1083,3.622,5.1929
83,9.872,3.9758,5.6032
84,9.1624,3.7836,5.1114
85,9.4181,4.2408,4.8888
86,8.4883,3.5219,4.6021
87,10.0539,4.0841,5.582
88,10.1296,3.9729,5.8668
89,9.7882,4.2092,5.176
90,8.6808,3.5166,4.927
91,9.0279,3.9607,4.7812
92,8.4783,3.6613,4.5868
93,8.1679,3.4851,4.4688
94,9.0118,4.2691,4.516
95,9.1212,3.5704,5.2898
96,12.1985,4.7478,7.1113
97,13.169,5.4343,7.3364
98,12.0853,4.6323,7.0891
99,10.7578,5.1817,5.1906
100,8.9896,3.8554,4.8096
101,8.4138,3.5521,4.6012
102,8.9371,3.8351,4.8732
103,8.2416,3.5367,4.4989
104,8.5718,3.4828,4.8795
105,8.2446,3.5431,4.4984
106,8.5528,3.485,4.7927
107,8.1268,3.4936,4.4275
108,8.4924,3.8199,4.4595
109,8.1642,3.5086,4.4208
110,8.2896,3.5305,4.4882
111,9.1176,3.4781,5.4264
112,8.3184,3.5265,4.5443
113,8.2818,3.4957,4.574
114,8.2457,3.4797,4.5002
115,8.7998,3.6439,4.9069
116,8.882,3.736,4.8579
117,8.5544,3.5737,4.7616
118,8.6623,3.6611,4.7463
119,8.4475,3.8064,4.4265
120,8.1293,3.4612,4.4597
121,8.0927,3.4491,4.4228
122,8.3443,3.4555,4.6825
123,8.1443,3.5167,4.4224
124,8.5168,3.4317,4.8732
125,8.3018,3.5634,4.5295
126,9.551,3.7091,5.583
127,8.6775,3.718,4.7426
128,8.9199,3.6952,4.9513
129,9.2635,3.6569,5.2973
130,8.4,3.7007,4.4823
131,8.3305,3.5096,4.6021
132,8.2131,3.4417,4.5528
133,8.2101,3.457,4.5353
134,8.0651,3.4525,4.4086
135,8.1002,3.473,4.4123
136,8.0662,3.4616,4.4015
137,8.0961,3.4604,4.414
138,8.1681,3.4986,4.4163
139,8.3939,3.6504,4.5099
140,8.1076,3.4773,4.4175
141,8.5711,3.7887,4.5653
142,8.6822,3.5896,4.8247
143,8.7776,3.725,4.8157
144,8.6887,3.6669,4.7895
145,8.1946,3.552,4.4379
146,8.7242,3.7935,4.6752
147,8.1907,3.5357,4.4491
148,8.237,3.5505,4.4662
149,8.1098,3.4605,4.4378
150,8.1156,3.4735,4.4325
151,8.4314,3.4564,4.7358
152,9.3487,3.9792,5.1411
153,9.0246,3.5754,5.228
154,9.0515,3.9532,4.8037
155,8.9267,3.9534,4.7171
156,8.1301,3.4515,4.4742
157,8.8567,3.9377,4.6884
158,8.2618,3.5214,4.5221
159,8.1237,3.4831,4.4373
160,8.1344,3.44,4.4857
161,8.0743,3.4397,4.4329
162,8.2243,3.4635,4.5428
