# mode=parallel
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
107,7.013,0.8131,4.8207
108,5.8935,0.6702,4.9755
109,7.4802,0.7848,6.4255
110,6.415,0.6699,5.4946
111,6.7361,0.7168,5.7767
112,5.7934,0.7015,4.8543
113,6.2856,0.6215,5.3936
114,5.7915,0.6333,4.9031
115,5.7147,0.7615,4.731
116,6.4773,0.7407,5.5014
117,5.615,0.7003,4.6723
118,5.7863,0.748,4.7937
119,5.9538,0.8721,4.5773
120,6.0214,0.9185,4.8637
121,5.5629,0.5179,4.8173
122,6.2592,0.6877,5.3517
123,5.6942,0.7692,4.702
124,6.1177,0.5274,5.3416
125,5.7517,0.6465,4.8474
126,5.8851,0.6549,4.988
127,6.0827,0.6392,5.1787
128,5.9795,0.6625,5.0402
129,5.5733,0.6678,4.5966
130,5.5467,0.7304,4.5738
131,6.8758,0.6978,5.5139
132,5.8355,0.7738,4.767
133,6.5019,0.7861,5.4325
134,6.0399,0.7181,5.0453
135,5.7682,0.6749,4.8355
136,5.7137,0.6871,4.7941
137,6.292,0.6993,5.3468
138,6.3267,0.7553,5.2279
139,5.838,0.6738,4.9257
140,5.7149,0.709,4.7676
141,5.6293,0.6851,4.7163
142,5.8659,0.6661,4.943
143,5.9618,0.8015,4.7002
144,6.1775,0.798,5.0532
145,6.0053,0.8243,4.9427
146,6.1708,0.693,5.2521
147,6.3043,0.7388,5.3247
148,5.8607,0.6989,4.9114
149,5.9647,0.6965,5.0458
150,6.05,0.7382,5.0679
151,5.6675,0.7064,4.7341
152,6.1141,0.69,5.1897
153,5.7525,0.5928,4.8648
154,6.1909,0.679,5.2836
155,6.2245,0.6667,5.308
156,5.6572,0.6628,4.659
157,6.1698,0.5619,5.2597
158,6.2194,0.7405,5.0452
159,5.6461,0.6858,4.7126
160,6.0976,0.9695,4.889
161,6.075,0.7197,5.0854
162,5.7018,0.6968,4.761
163,6.1982,0.6746,5.2697
164,6.2044,0.6998,5.2766
165,6.4719,0.6785,5.5562
166,6.3092,0.6856,5.2549
167,6.6861,0.6371,5.6328
168,5.6734,0.6763,4.7618
169,6.1489,0.6525,5.2665
170,5.5273,0.63,4.673
171,6.2206,0.7705,5.2237
172,6.3992,0.7021,5.2534
173,5.6168,0.7818,4.5889
174,5.5247,0.7071,4.5651
175,6.8718,0.7543,5.8771
176,5.5881,0.7623,4.5978
177,6.9874,0.7692,5.7015
178,7.778,0.6864,6.5593
179,6.4831,0.661,5.4043
180,6.3819,0.7055,5.2475
181,7.3918,0.7001,6.2139
182,6.4598,0.6951,5.3652
183,6.514,0.6876,5.3201
184,7.1337,0.7731,5.9028
185,6.689,0.7012,5.4601
186,6.0737,0.7509,5.0913
187,6.8355,0.7198,5.8659
188,5.9885,0.8688,4.7655
189,6.8195,0.7911,5.6633
190,6.5152,0.7028,5.3358
191,6.9491,0.7997,5.8334
192,8.5005,0.7435,7.1742
193,8.1443,0.9063,6.3184
194,6.3023,0.7086,5.012
195,5.8743,0.7207,4.8887
196,6.1944,0.7777,4.9695
197,6.7268,0.8396,4.8274
198,6.0545,0.6656,4.9534
199,5.7099,0.721,4.608
200,8.8608,0.8479,7.2246
201,8.3349,0.6924,6.5791
202,10.4907,0.8808,8.8158
203,9.981,1.056,7.7036
204,10.4071,1.1188,7.6003
205,9.5525,0.9457,8.0598
206,9.3756,1.1118,7.4217
207,9.2039,0.8293,7.4181
208,9.1319,0.8081,7.0145
209,9.1016,0.8833,7.6513
210,7.9393,0.8024,6.6012
211,10.6667,1.2002,7.7735
212,7.3128,0.8171,6.0324
213,7.0976,0.795,5.9612
214,6.5934,0.7226,5.2904
215,6.0583,0.6723,4.9708
216,6.0236,0.7085,4.9423
217,6.5439,0.7562,5.4545
218,6.6539,0.7225,5.3801
219,6.1554,0.6545,5.2709
220,5.8159,0.6426,4.8844
221,5.5441,0.6835,4.6432
222,6.3631,0.594,5.3347
223,5.6647,0.7562,4.667
224,5.6178,0.6737,4.7045
225,5.6904,0.6732,4.794
226,6.0385,0.7371,5.0101
227,5.9211,0.7775,4.8665
228,5.699,0.6436,4.8237
229,5.8454,0.6588,4.9448
230,7.1726,0.68,6.1729
231,6.7561,0.7296,5.767
232,5.918,0.6734,4.8906
233,7.0714,0.7038,6.1224
234,6.5216,0.6679,5.6117
235,5.8879,0.6787,4.9647
236,6.9443,0.7535,5.9477
237,5.723,0.6986,4.7721
238,5.5044,0.6835,4.5819
239,6.3485,0.7139,5.398
240,6.1472,0.7398,5.1561
241,6.902,0.699,5.934
242,5.7923,0.7557,4.7892
243,5.7144,0.6955,4.7804
244,6.0373,0.727,5.0599
245,5.9804,0.6967,5.045
246,5.5085,0.7037,4.5405
247,6.4892,0.8319,5.2376
248,5.6269,0.8384,4.5664
249,5.5446,0.5433,4.783
250,6.2178,0.4932,5.4665
251,8.1911,0.5607,7.3569
252,6.1075,0.819,4.9963
253,6.0621,0.7397,5.0579
254,6.9159,0.6143,5.8323
255,6.0542,0.9536,4.74
256,5.4752,0.7244,4.5332
257,5.7405,0.6345,4.8752
258,5.5017,0.7178,4.5542
259,6.1155,0.5492,5.3461
260,6.0047,0.5298,5.2476
261,6.3487,0.613,5.3239
262,5.9402,0.6573,4.5907
263,5.7851,0.5983,4.8115
264,6.2064,0.4893,5.2623
265,6.9753,0.7332,5.7682
266,6.172,0.7891,5.0621
267,5.7781,0.7756,4.6875
268,6.07,0.7733,4.8461
269,7.46,0.8173,5.8875
270,5.9534,0.8908,4.7755
271,6.2845,0.6848,5.1134
272,6.5219,0.8027,4.9257
273,5.8147,0.7704,4.6664
274,5.9984,0.6978,4.5367
275,5.9984,0.6205,4.6478
276,6.0495,0.6069,4.9093
277,6.3494,0.6784,5.1752
278,6.5339,0.6913,5.4356
279,6.1047,0.5571,4.7132
280,6.139,0.6859,5.059
281,6.2829,0.6466,5.2423
282,5.5954,0.6449,4.7227
283,5.8307,0.6398,4.5838
284,5.3586,0.4722,4.6183
285,5.819,0.4955,4.6185
286,6.0825,0.5737,4.992
287,5.8647,0.6976,4.5325
288,6.85,0.7816,4.7685
289,5.471,0.7722,4.4547
290,5.7543,0.4903,5.0224
291,5.3779,0.5583,4.5927
292,5.3584,0.5278,4.6066
293,6.4584,0.6818,5.5386
294,5.4659,0.5119,4.716
295,5.4614,0.4692,4.7375
296,6.0331,0.6556,5.0898
297,5.6907,0.7243,4.7214
298,5.8296,0.6206,4.9648
299,5.4619,0.5516,4.6955
300,5.3752,0.5543,4.6073
301,5.4517,0.5227,4.7146
302,5.5155,0.5201,4.7682
303,5.7147,0.5919,4.8854
304,5.6604,0.6236,4.8151
305,5.8897,0.7901,4.8734
306,5.7806,0.4853,5.0521
307,5.5313,0.6571,4.6117
308,5.3819,0.5417,4.6136
309,5.88,0.6952,4.9502
310,5.4256,0.6073,4.5839
311,5.886,0.6276,4.9891
312,5.2435,0.5477,4.4812
313,5.4755,0.7318,4.5189
314,5.3245,0.5134,4.5964
315,5.5008,0.5245,4.7076
316,5.3504,0.5153,4.6186
317,5.6919,0.5294,4.9184
318,5.5525,0.5803,4.617
319,5.5088,0.8121,4.4675
320,5.8205,0.6516,4.9063
321,5.6065,0.5592,4.8313
322,5.4593,0.5141,4.729
323,5.4045,0.5216,4.6722
324,5.356,0.5243,4.6107
325,5.2857,0.485,4.5339
326,6.4513,0.7674,5.4001
327,5.4693,0.7034,4.532
328,5.3715,0.5263,4.6305
329,5.6376,0.5253,4.8942
330,5.3881,0.5294,4.6442
331,5.4173,0.4774,4.7161
332,5.6798,0.6532,4.7989
333,5.3775,0.5433,4.5676
334,5.8311,0.713,4.8773
335,5.6212,0.4745,4.9224
336,6.2376,0.7362,5.1423
337,6.643,0.6144,5.2595
338,5.6992,0.5957,4.8866
339,6.0457,0.5326,4.9973
340,5.9625,0.5829,4.9359
341,6.0804,0.5161,5.0175
342,6.171,0.5304,5.2288
343,5.7442,0.5847,4.9313
344,6.2763,0.48,5.1997
345,5.9407,0.6922,4.871
346,5.9481,0.5771,4.7513
347,6.1124,0.688,5.1053
348,6.0111,0.7789,4.9751
349,6.0926,0.7623,4.8663
350,5.9724,0.6038,5.0675
351,6.5554,0.6585,5.6266
352,6.448,0.5348,5.0212
353,5.7598,0.6657,4.8751
354,6.3308,0.5734,5.3107
355,5.562,0.5217,4.8272
356,5.8991,0.5689,4.8412
357,5.8429,0.517,5.083
358,5.7327,0.5569,4.886
359,5.3691,0.4904,4.6591
