# mode=sequential
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
186,9.5913,3.843,5.5089
187,10.0612,3.9999,5.8369
188,11.1285,4.525,5.9596
189,10.8285,4.3113,5.406
190,9.9537,3.8163,5.7359
191,10.6539,4.5404,5.3875
192,10.4292,4.302,5.6719
193,10.014,4.2619,5.513
194,9.9195,4.2712,5.1755
195,10.1842,4.0754,5.7402
196,10.098,4.3057,5.525
197,10.0316,4.1326,5.5355
198,9.6458,4.0981,5.2871
199,9.265,3.7893,5.2028
200,10.4721,4.0929,5.7994
201,9.3878,3.7457,5.0812
202,9.6311,4.1029,5.234
203,9.4867,3.6536,5.6147
204,9.9182,4.0835,5.346
205,9.478,4.036,5.125
206,9.9928,4.2548,5.4622
207,9.7745,3.7615,5.6195
208,10.6626,4.2389,5.8111
209,10.4835,3.9649,5.9189
210,10.0795,3.8576,5.8981
211,10.0723,4.4104,5.3432
212,9.5377,3.972,4.9927
213,11.3107,4.8115,6.2547
214,9.5407,4.1312,4.4944
215,10.9655,4.0804,6.4163
216,10.3527,3.8478,5.7958
217,11.4051,3.7878,7.2627
218,11.5503,4.4446,6.1129
219,12.7371,5.1487,6.7009
220,10.961,4.3087,6.2664
221,11.4525,4.539,6.0369
222,10.6914,3.9786,6.2799
223,9.0681,4.1838,4.482
224,11.059,4.2042,5.5844
225,10.8082,4.4478,5.82
226,10.2715,3.9218,6.0687
227,10.5597,4.1257,5.5366
228,11.1117,4.6034,6.1014
229,11.1774,4.4831,5.7049
230,12.3825,4.2538,6.8792
231,10.4743,4.0271,5.5753
232,10.8258,4.2484,6.0629
233,12.1359,4.588,6.6578
234,11.2555,4.4002,6.3422
235,10.9425,4.5748,6.0422
236,11.0706,4.6517,6.0801
237,10.7736,4.5477,5.8153
238,10.3323,3.9471,6.1598
239,12.6166,4.8337,7.3749
240,10.3412,4.0638,5.8962
241,10.9429,4.5072,5.9686
242,10.9534,4.1537,5.9353
243,10.9168,4.1826,6.0469
244,11.1752,4.7671,6.1382
245,10.8937,4.053,6.5137
246,10.7916,4.2915,5.7728
247,10.2741,4.7554,5.1385
248,10.5589,3.5451,6.4856
249,12.4631,5.8468,5.9559
250,11.0773,4.7678,6.0645
251,11.5596,4.6225,6.3685
252,19.7462,4.1392,12.9133
253,11.5991,3.8772,6.8886
254,11.0056,4.3234,6.4109
255,10.9895,3.9302,6.8161
256,10.5647,4.1251,5.6243
257,9.7867,3.8985,5.4328
258,10.6942,4.6256,5.8075
259,10.2087,3.8014,6.0229
260,9.9303,4.145,5.3336
261,9.8283,3.9215,5.3625
262,10.2122,4.0949,5.7818
263,10.7982,4.7562,5.5875
264,10.3115,4.073,5.8165
265,10.3287,3.9653,5.6352
266,10.8487,4.7562,5.5224
267,10.4011,3.8001,6.0104
268,10.6778,4.5209,5.6198
269,10.7077,3.9279,5.8496
270,9.4839,4.0636,5.1881
271,10.6942,4.2797,5.903
272,10.2363,4.0255,5.7154
273,10.5527,4.4955,5.8278
274,11.4491,4.1666,6.4121
275,10.9668,4.0245,6.6276
276,10.6616,4.3769,6.0295
277,10.7693,4.4682,6.0263
278,10.1486,4.2373,5.4863
279,9.8089,4.0289,5.1744
280,9.7908,4.1553,5.3747
281,10.8088,4.4605,6.0306
282,10.1928,3.8612,5.5518
283,9.9166,4.1402,5.5325
284,8.9749,3.8219,4.8779
285,9.2956,3.7896,5.2747
286,8.8967,3.597,5.0568
287,10.2601,4.2407,5.7531
288,9.7286,3.9634,5.1714
289,10.0489,4.3863,5.4059
290,9.7744,4.2372,4.9642
291,9.8401,4.2236,5.3873
292,10.2337,4.2456,5.7037
293,9.2026,3.8004,5.1547
294,9.7564,4.1998,5.2772
295,9.6694,4.1999,5.2469
296,8.9837,4.1746,4.5855
297,9.6251,4.099,5.2355
298,10.1876,3.8513,5.9786
299,9.8631,4.4128,5.2218
300,17.5387,3.9179,12.4001
301,10.3543,5.2828,4.7999
302,9.1536,3.8088,5.0846
303,8.5273,3.5625,4.7326
304,10.0418,4.0291,5.79
305,9.2594,3.7645,5.2334
306,10.0081,4.5596,5.166
307,9.2417,3.6176,5.3785
308,8.8841,4.003,4.65
309,9.8572,4.1432,5.3873
310,9.151,4.344,4.5818
311,8.9255,3.9187,4.7817
312,9.179,3.6052,5.3419
313,9.1099,3.7856,5.0612
314,9.546,3.8786,5.3533
315,9.67,4.1538,5.0356
316,10.9078,3.9928,6.4389
317,9.5674,3.6699,5.497
318,9.5784,3.7282,5.6056
319,9.4362,4.2262,4.9635
320,8.9208,3.5934,5.0748
321,8.509,3.8502,4.4361
322,8.8995,3.6905,4.9908
323,8.4957,3.5343,4.7443
324,8.3462,3.6255,4.5044
325,8.4805,3.5614,4.6447
326,8.3802,3.4573,4.6655
327,8.1784,3.5257,4.4254
328,8.5062,3.6996,4.5616
329,8.479,3.5027,4.6311
330,8.8306,3.5176,5.0101
