# mode=parallel
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
185,5.5246,0.7479,4.5537
186,5.8835,0.6843,4.909
187,5.4465,0.6904,4.5215
188,5.7491,0.6002,4.9116
189,5.5187,0.6514,4.6368
190,5.3924,0.6175,4.5318
191,5.5373,0.651,4.6304
192,5.8695,0.7801,4.8295
193,5.3855,0.7091,4.4566
194,5.3172,0.6321,4.458
195,6.0247,0.6068,5.1866
196,6.0811,0.6927,5.1669
197,6.3711,0.7269,5.4205
198,5.6475,0.7457,4.6476
199,5.7354,0.6448,4.8452
200,5.3326,0.6236,4.4785
201,5.4186,0.6994,4.4932
202,5.6775,0.6389,4.7222
203,5.4562,0.7533,4.4845
204,5.6681,0.7026,4.7069
205,5.7324,0.7053,4.7545
206,6.1359,0.6931,5.2044
207,5.7938,0.6704,4.7991
208,5.9335,0.6783,4.9722
209,5.647,0.7078,4.7057
210,5.7675,0.7617,4.7734
211,5.6746,0.5641,4.8742
212,6.3592,0.7212,5.41
213,6.0529,0.6476,5.1823
214,5.5074,0.6517,4.6088
215,5.8136,0.6948,4.8957
216,5.9927,0.6912,5.0791
217,5.9144,0.6843,4.9613
218,6.3813,0.6754,5.2611
219,5.5511,0.7559,4.572
220,6.4683,0.706,5.4267
221,7.1065,0.7244,6.0538
222,8.9308,0.7569,7.7508
223,6.1733,0.936,4.9187
224,6.6408,0.7971,5.4446
225,7.286,0.7181,6.2193
226,5.7393,0.7077,4.7911
227,6.3009,0.717,5.3209
228,5.6095,0.7299,4.6569
229,5.203,0.5068,4.4786
230,5.22,0.4928,4.5006
231,5.1789,0.5301,4.4415
232,5.2748,0.6203,4.4425
233,5.2821,0.5229,4.5408
234,5.1533,0.5165,4.4316
235,5.1638,0.5101,4.4334
236,5.4428,0.514,4.6621
237,5.4749,0.7679,4.492
238,5.3326,0.5213,4.5888
239,5.3706,0.6349,4.509
240,5.1481,0.4985,4.4447
241,5.1377,0.4885,4.4377
242,5.4848,0.7552,4.4687
243,5.3405,0.6867,4.4411
244,5.2068,0.5176,4.4736
245,5.2156,0.6027,4.4085
246,5.1394,0.5215,4.4148
247,5.8022,0.5998,4.9518
248,5.556,0.7541,4.5244
249,5.8778,0.6617,4.9747
250,5.3531,0.6717,4.471
251,5.1918,0.5137,4.4732
252,5.3216,0.6273,4.47
253,5.2277,0.5517,4.4687
254,5.3714,0.7417,4.4188
255,5.71,0.7529,4.704
256,5.3477,0.5745,4.5558
257,5.1813,0.5226,4.4261
258,5.1708,0.5113,4.4556
259,5.1572,0.4771,4.4706
260,5.3801,0.7471,4.4224
261,5.6794,0.6266,4.8086
262,5.3462,0.5365,4.5741
263,6.1345,0.5573,5.3377
264,5.5434,0.5166,4.7876
265,5.5142,0.6375,4.6356
266,5.4106,0.6305,4.5188
267,5.3858,0.6307,4.5291
268,5.5923,0.7956,4.54
269,5.1693,0.498,4.4592
270,5.1601,0.485,4.4677
271,5.0995,0.4736,4.4262
272,5.2485,0.5677,4.4641
273,5.925,0.7255,4.9249
274,5.8988,0.8571,4.8034
275,5.5701,0.5317,4.7962
276,5.5652,0.5035,4.8221
277,5.1933,0.529,4.4551
278,5.4805,0.4413,4.8024
279,5.1726,0.4972,4.4567
280,5.7521,0.7797,4.724
281,5.4726,0.7841,4.4654
282,5.394,0.735,4.4462
283,5.189,0.4879,4.4816
284,5.2283,0.5046,4.439
285,5.1491,0.5293,4.4129
286,5.4155,0.7269,4.4262
287,5.1629,0.4867,4.4572
288,5.1826,0.5182,4.4445
289,5.1424,0.5108,4.4297
290,5.7019,0.4666,5.0197
291,6.0875,0.6699,5.161
292,5.2093,0.5023,4.4905
293,5.4855,0.6966,4.5485
294,5.2254,0.5123,4.5057
295,5.3211,0.5099,4.5582
296,5.4233,0.7288,4.4668
297,5.1586,0.487,4.4622
298,5.6607,0.8248,4.5978
299,5.7043,0.6297,4.8341
300,5.2783,0.5362,4.5301
301,5.2406,0.5261,4.4977
302,5.1077,0.4616,4.4443
303,5.2173,0.5514,4.4602
304,5.7247,0.7524,4.7374
305,5.5806,0.666,4.7001
306,5.2077,0.5044,4.4921
307,5.185,0.5292,4.4509
308,5.3123,0.672,4.4347
309,5.1622,0.5236,4.4352
310,5.875,0.786,4.8024
311,5.3357,0.6442,4.4757
312,5.1301,0.4939,4.4277
313,5.3545,0.5989,4.5481
314,5.1519,0.5016,4.4252
