# mode=sequential
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
185,10.6924,4.1495,6.2331
186,9.9519,4.3417,5.2827
187,10.1898,4.021,5.8768
188,10.3839,4.3607,5.7651
189,9.6909,3.9729,5.4126
190,9.1136,3.9271,4.9236
191,9.3614,3.7294,5.3847
192,9.6027,3.9511,5.33
193,10.0041,4.3805,5.3799
194,9.2361,3.9611,4.9906
195,9.5051,3.9315,5.3069
196,9.2754,3.8745,5.1178
197,9.5495,4.1175,5.1726
198,9.3811,4.0081,5.0968
199,8.3736,3.6371,4.485
200,9.0591,3.9902,4.8406
201,9.0745,3.5818,5.2618
202,9.2746,4.1788,4.85
203,9.1255,3.5992,5.2286
204,8.9231,4.0552,4.5679
205,8.8253,3.6871,4.9142
206,9.8418,4.2009,5.397
207,8.7755,3.7836,4.7446
208,9.3607,3.9201,5.1796
209,8.9688,3.8685,4.868
210,9.0954,3.6592,5.1742
211,9.1725,3.8482,5.0874
212,8.7487,3.6284,4.8959
213,9.1928,3.5821,5.3632
214,8.6714,3.65,4.7869
215,8.7375,3.6077,4.9066
216,10.1139,3.5845,6.2799
217,8.7389,4.0025,4.4913
218,8.9845,3.7187,5.0006
219,8.6718,3.5798,4.843
220,9.4221,3.9831,5.1843
221,9.0501,3.8505,4.9059
222,9.0392,3.6736,5.1407
223,8.9065,3.7631,4.8544
224,8.6658,3.6198,4.7153
225,9.1749,3.7994,5.1099
226,9.5226,3.5883,5.3323
227,9.1027,3.9773,4.629
228,9.0351,3.8567,4.7786
229,9.8262,3.8812,5.4558
230,10.2066,3.7035,5.6989
231,9.9645,3.8846,5.344
232,9.7474,4.1371,4.7941
233,10.5191,3.7834,4.926
234,9.5019,4.0142,4.7908
235,9.8568,4.2203,5.1429
236,10.6549,3.8047,6.0337
237,9.2665,4.0252,4.8525
238,9.5119,4.2332,4.9295
239,9.8747,3.8866,5.475
240,9.6209,4.1877,5.0409
241,9.6636,3.9314,5.2488
242,9.2016,3.8008,5.1367
243,9.6248,3.8402,4.8989
244,9.0522,3.6754,5.1422
245,8.9454,3.8209,4.8761
246,9.4013,3.9262,5.1901
247,9.7122,4.0069,4.9548
248,8.9809,3.7657,4.9468
249,9.3562,3.8395,5.1842
250,9.4161,3.9955,5.1643
251,9.2494,3.8784,4.8678
252,9.3454,3.8579,5.2158
253,8.9083,3.6227,5.0639
254,9.2621,3.7644,5.0286
255,8.6215,3.6113,4.6864
256,9.0602,4.0616,4.7364
257,9.1338,3.7505,5.0194
258,8.5692,3.642,4.6642
259,9.5908,4.1012,5.2232
260,8.7407,3.5909,4.9206
261,8.8941,3.9974,4.6496
262,9.9347,4.147,5.4987
263,8.7585,3.5886,4.9177
264,9.0827,3.8508,4.9833
265,9.0857,3.799,5.0572
266,9.4295,3.9524,5.0774
267,8.996,3.7621,5.0055
268,8.9806,4.028,4.7066
269,8.8327,3.736,4.8537
270,8.5666,3.6216,4.6999
271,9.0356,3.9094,4.8665
272,9.6017,3.9807,5.3861
273,8.7093,4.0225,4.458
274,9.0822,3.9877,4.823
275,9.2699,3.8825,5.1408
276,8.738,3.6503,4.8387
277,8.692,3.6856,4.7544
278,8.4798,3.6853,4.5579
279,9.094,3.5846,5.2648
280,8.8125,3.9143,4.668
281,8.5321,3.6569,4.6431
282,8.7064,3.6089,4.8634
283,8.3506,3.6034,4.5233
284,8.6887,3.6639,4.7987
285,10.1907,3.7704,5.7101
286,9.0467,3.7062,5.0765
287,8.6394,3.6365,4.7269
288,8.8736,3.665,4.95
289,9.0688,3.5554,5.2241
290,8.3659,3.6644,4.4654
291,9.1327,3.5639,5.3356
292,8.5595,3.6177,4.7092
293,8.3437,3.6394,4.4735
294,8.4197,3.6191,4.537
295,8.3983,3.6581,4.5083
296,8.7154,3.6003,4.8497
297,8.294,3.5218,4.5515
298,8.7118,3.5399,4.9246
299,8.3014,3.6475,4.3857
300,8.7908,4.0145,4.5509
301,8.3254,3.6633,4.4341
302,8.2944,3.6183,4.4524
303,8.8059,3.6538,4.901
304,9.113,3.577,5.26
305,8.8348,3.693,4.7167
306,8.9845,3.6289,4.8236
307,8.8476,3.8066,4.5338
308,10.1444,3.6419,5.0981
309,9.2728,4.0774,4.919
310,8.8293,3.7173,4.8638
311,8.7904,3.6514,4.7233
312,8.9623,3.7354,4.6059
313,9.033,3.8614,4.819
314,9.1072,3.5371,5.3265
315,9.4826,3.8254,5.3863
316,9.2301,4.295,4.6935
317,8.2767,3.6589,4.3932
318,8.2662,3.5093,4.5242
319,8.3396,3.5499,4.5639
320,9.3914,3.582,5.5362
321,8.5848,3.7489,4.5472
322,8.3135,3.5828,4.4963
323,8.1665,3.5843,4.3635
324,8.4854,3.6386,4.617
325,8.457,3.5576,4.6625
326,10.383,4.1681,5.9373
327,9.5303,3.6501,5.6276
328,9.7153,4.0319,5.2834
329,9.9467,4.4253,5.1597
330,9.2974,3.7689,5.0034
331,9.064,3.9324,4.8837
332,8.8362,3.7476,4.8215
333,9.2421,3.7021,4.8167
334,9.1756,4.1511,4.7739
335,8.6048,3.6429,4.7171
336,8.3319,3.6082,4.4896
337,8.5489,3.5703,4.7417
338,8.2111,3.5285,4.4639
339,8.2771,3.6119,4.441
340,8.1045,3.4959,4.3909
341,8.1863,3.5836,4.383
342,8.1284,3.513,4.3727
343,8.1398,3.5285,4.3909
344,9.0609,3.9007,4.9154
345,8.1336,3.5355,4.3703
346,8.5746,3.5851,4.7598
347,8.2939,3.5021,4.5621
348,8.7708,4.1528,4.3559
349,8.2827,3.5494,4.4381
350,8.6146,3.8365,4.4669
351,8.5657,3.6323,4.592
352,8.7178,3.5329,4.5471
353,8.5578,3.5437,4.7857
354,8.8382,3.7672,4.8245
355,9.0834,3.707,5.0727
356,8.8478,3.7591,4.8147
357,8.6612,3.6798,4.5809
358,9.2456,4.176,4.8156
