# mode=parallel
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
185,6.6126,0.7357,4.9772
186,6.4231,0.6756,5.4666
187,7.0383,0.7033,5.3408
188,6.9859,0.7811,5.533
189,8.5804,0.809,6.4277
190,9.0557,0.9631,7.3865
191,9.5211,0.8924,7.3641
192,9.4745,0.8209,7.7445
193,7.123,0.7985,5.7828
194,6.5121,0.7314,5.1777
195,7.0477,0.7713,5.1846
196,5.7435,0.6882,4.662
197,6.1229,0.6359,4.6038
198,5.5579,0.6373,4.674
199,5.4845,0.6091,4.6523
200,5.9204,0.6674,4.8514
201,6.0979,0.7883,4.9932
202,5.7408,0.5032,4.7021
203,6.313,0.5989,4.9978
204,6.1362,0.6697,5.2245
205,5.3546,0.5873,4.3799
206,5.9235,0.4917,5.0823
207,5.5487,0.6828,4.5378
208,5.5452,0.6601,4.4634
209,6.694,0.7098,5.1078
210,5.8227,0.6836,4.4698
211,5.7291,0.7153,4.4763
212,5.9471,0.7642,4.6383
213,5.946,0.7254,4.4685
214,5.793,0.5291,4.3663
215,6.3439,0.672,4.4669
216,6.3266,0.4804,5.0841
217,6.0906,0.6104,5.2146
218,6.5537,0.6298,5.527
219,6.8206,0.5051,5.3641
220,6.4905,0.5245,5.4438
221,7.3137,0.556,6.3307
222,5.6915,0.7506,4.6657
223,5.566,0.6491,4.4731
224,6.1636,0.5219,5.0675
225,5.2535,0.519,4.4484
226,5.3383,0.6626,4.4464
227,5.7262,0.6128,4.8923
228,5.3702,0.7515,4.393
229,5.3666,0.6255,4.4094
230,5.6403,0.7068,4.6495
231,6.016,0.6323,5.003
232,7.4926,0.7324,6.0765
233,7.5203,0.6924,6.4174
234,6.6925,0.7372,5.0742
235,6.9135,0.7939,5.7898
236,6.3219,0.707,5.1336
237,5.5622,0.6635,4.4979
238,7.0692,0.5998,5.983
239,5.6431,0.6283,4.5285
240,5.4545,0.5722,4.4368
241,5.6576,0.658,4.4869
242,6.1992,0.833,4.7809
243,6.4665,0.6571,5.5307
244,5.7308,0.5328,4.7565
245,5.3235,0.6375,4.3812
246,5.4912,0.6813,4.5228
247,5.6676,0.6672,4.7124
248,5.7742,0.7052,4.8471
249,5.883,0.5261,5.0224
250,5.1327,0.515,4.3894
251,5.1385,0.5278,4.3945
252,5.3851,0.5278,4.5678
253,5.8074,0.6705,4.8684
254,5.9635,0.645,4.9932
255,6.1775,0.6154,5.298
256,5.7446,0.5255,4.9193
257,5.2631,0.5369,4.4899
258,5.1428,0.5329,4.3975
259,5.6619,0.5309,4.8457
260,5.1194,0.5048,4.3874
261,5.5079,0.6466,4.6198
262,5.4568,0.7291,4.4944
263,5.2722,0.5784,4.4675
264,5.2274,0.6164,4.3997
265,5.74,0.8475,4.5587
266,5.8523,0.7248,4.8628
267,5.7901,0.6182,4.8702
268,5.2245,0.5914,4.4002
269,5.8017,0.6676,4.8578
270,5.8693,0.6339,4.9954
271,5.384,0.7525,4.4071
272,5.7179,0.7302,4.7121
273,6.5941,0.5471,5.8015
274,6.2426,0.6859,5.2538
275,5.3437,0.5182,4.3581
276,5.2442,0.5676,4.344
277,5.775,0.7233,4.8341
278,5.2608,0.6363,4.4097
279,5.4577,0.6287,4.4321
280,6.3617,0.8364,5.1843
281,6.1159,0.5805,5.1271
282,5.6314,0.5269,4.8706
283,5.2973,0.5281,4.5539
284,5.9253,0.5188,5.1406
285,6.4196,0.4978,5.6725
286,8.3081,0.7342,7.3495
287,5.5019,0.4924,4.7796
288,6.2459,0.6625,5.3349
289,5.4644,0.6983,4.502
290,5.4969,0.6563,4.6006
291,5.681,0.7652,4.4975
292,5.3922,0.5363,4.6258
293,5.4835,0.7061,4.5512
294,5.3204,0.5858,4.5121
295,5.2987,0.5211,4.5609
296,5.2136,0.5045,4.4169
297,5.5625,0.9324,4.4106
298,5.3456,0.6549,4.4698
299,5.2065,0.5762,4.408
300,5.7287,0.5398,4.9464
301,5.8638,0.5447,5.0689
302,5.4581,0.5016,4.6964
303,5.3763,0.612,4.5209
304,5.4098,0.6527,4.5277
305,5.1944,0.5417,4.4346
306,5.4164,0.5446,4.6115
307,5.727,0.4694,5.0143
308,5.5386,0.5372,4.7017
309,5.781,0.5387,5.0005
310,7.3602,0.7336,6.3186
311,5.5634,0.5294,4.7756
312,5.3663,0.7122,4.426
313,5.4101,0.6483,4.5332
314,5.3796,0.6273,4.5239
315,5.2479,0.5019,4.5141
316,5.6706,0.5638,4.8436
317,6.5667,0.4563,5.8622
318,6.9715,0.46,6.2605
319,5.4792,0.5892,4.6566
320,5.1907,0.452,4.4573
321,5.5209,0.813,4.4717
322,5.8766,0.6833,4.9657
323,5.2323,0.5085,4.5056
324,5.4616,0.6153,4.5608
325,5.6991,0.6034,4.8075
326,5.9233,0.4962,5.179
327,5.1686,0.4443,4.4783
328,6.3222,0.6323,5.3449
329,5.4761,0.6946,4.5543
330,5.5295,0.5095,4.7778
331,5.3797,0.508,4.647
332,5.3454,0.4755,4.6505
333,6.1843,0.5204,5.403
334,5.521,0.719,4.575
335,5.2067,0.4804,4.4956
336,5.7978,0.7122,4.8542
337,5.2754,0.5784,4.4693
338,5.5183,0.6353,4.6435
339,5.8358,0.6818,4.9207
340,5.291,0.5387,4.5294
341,5.3296,0.4684,4.5008
342,6.0146,0.7253,4.853
343,5.2078,0.5716,4.4046
344,5.5374,0.491,4.8194
345,5.2533,0.5429,4.4881
346,5.5291,0.512,4.7586
347,5.5254,0.5431,4.7275
348,6.1647,0.5413,5.352
349,5.2286,0.5406,4.4568
350,5.4564,0.6716,4.5428
351,5.3637,0.7174,4.4254
352,5.2215,0.5412,4.4643
353,5.2586,0.5332,4.5102
354,5.2333,0.5255,4.4222
355,5.1024,0.4906,4.3593
356,5.36,0.7011,4.4399
357,5.2223,0.5368,4.4684
358,5.663,0.535,4.8679
359,5.6536,0.607,4.7708
360,5.2317,0.5467,4.4461
361,5.7396,0.6388,4.7143
362,5.5251,0.7095,4.5672
363,5.3287,0.5446,4.5513
364,5.285,0.5034,4.5563
365,5.3938,0.5251,4.6514
366,5.2576,0.53,4.481
367,6.0638,0.6745,5.1472
368,5.8566,0.5469,5.0657
369,6.3308,0.7782,5.2836
370,5.7304,0.7033,4.7787
371,6.1466,0.703,5.1933
372,5.4817,0.466,4.7658
373,5.2801,0.542,4.4946
374,5.2327,0.5386,4.4447
375,5.3027,0.4861,4.5681
376,5.6661,0.731,4.6895
377,5.8278,0.622,4.9807
378,5.9774,0.6202,5.1204
379,5.504,0.5597,4.713
380,5.4041,0.53,4.6373
381,5.2926,0.4801,4.5922
382,5.6464,0.5328,4.8759
383,6.6554,0.5371,5.2914
384,5.7366,0.6866,4.5042
385,5.4109,0.439,4.6636
386,5.3654,0.6461,4.4599
387,5.2255,0.5431,4.4573
388,5.5086,0.5185,4.748
389,5.4612,0.6284,4.5876
390,5.133,0.4531,4.457
391,5.7364,0.7898,4.6508
392,5.4169,0.7551,4.4277
393,5.9143,0.6864,4.891
394,5.418,0.6444,4.537
395,5.2781,0.6094,4.4507
396,5.5252,0.5321,4.7403
397,5.5919,0.6938,4.6621
398,5.4048,0.672,4.4085
399,5.3104,0.6946,4.3944
400,5.7318,0.5516,4.8849
401,5.686,0.7327,4.6994
402,5.2438,0.5457,4.4757
403,5.333,0.5389,4.5627
404,5.809,0.7155,4.8185
405,5.5203,0.4623,4.7749
406,5.2737,0.6357,4.4097
407,5.6144,0.5598,4.7966
408,5.2947,0.51,4.5628
409,5.7419,0.5267,4.9553
410,5.838,0.7023,4.8613
411,5.8627,0.6433,4.9929
412,5.411,0.5126,4.6543
413,5.5673,0.7297,4.5896
414,5.4873,0.6184,4.6426
415,5.2387,0.5423,4.4742
416,5.5088,0.5431,4.7381
417,5.4298,0.4901,4.7089
418,5.815,0.6567,4.8936
419,5.7036,0.5747,4.8462
420,5.4085,0.7432,4.4236
421,5.2535,0.642,4.392
422,5.4149,0.5466,4.6425
423,5.3879,0.522,4.6451
424,5.179,0.544,4.4146
425,5.4757,0.599,4.6441
426,5.8884,0.7964,4.8471
427,5.8632,0.6156,5.0181
428,5.17,0.5099,4.438
429,5.2752,0.5356,4.5217
430,5.8077,0.5645,4.9871
431,5.4504,0.4903,4.6918
432,5.2473,0.5456,4.4705
433,5.4031,0.7089,4.471
434,5.2461,0.576,4.4428
435,5.6312,0.5177,4.8568
436,5.3751,0.5182,4.6345
437,5.3361,0.5283,4.5766
438,5.3036,0.6295,4.4473
439,5.4613,0.725,4.4991
440,5.2606,0.5222,4.4467
441,5.3821,0.6768,4.4561
442,5.2418,0.5715,4.448
443,5.9085,0.54,5.0994
444,5.3436,0.4846,4.6325
445,5.2608,0.6082,4.435
446,5.6969,0.7133,4.7581
447,5.5326,0.564,4.7067
448,5.2849,0.4882,4.554
449,5.6249,0.5291,4.825
450,5.135,0.4157,4.4968
451,5.4032,0.6341,4.4895
452,5.4206,0.7841,4.4058
453,5.2668,0.5266,4.5206
454,5.3184,0.5155,4.5767
455,5.2294,0.4817,4.5285
456,5.5144,0.6184,4.6245
457,5.6463,0.6175,4.7746
458,5.743,0.6172,4.8807
459,5.3555,0.6339,4.4914
460,5.3465,0.6628,4.4585
461,5.7335,0.5859,4.8921
462,5.2558,0.4992,4.5378
